14206,石狩,恵庭島松,エニワシママツ,恵庭市下島松,42,55.6,141,33.9
14286,石狩,支笏湖畔,シコツコハン,千歳市支笏湖温泉番外地,42,46.3,141,24.4
14296,石狩,千歳,チトセ,千歳市美々　新千歳航空測候所,42,46.5,141,41.5
15116,空知,石狩沼田,イシカリヌマタ,雨竜郡沼田町緑町,43,48.9,141,55.6
15161,空知,深川,フカガワ,深川市一已町一已,43,43.1,142,4.4
15197,空知,雨竜,ウリュウ,雨竜郡雨竜町字満寿,43,39.6,141,53.5
15216,空知,新城,シンジョウ,芦別市新城,43,36.7,142,12.2
15231,空知,空知吉野,ソラチヨシノ,樺戸郡新十津川町吉野,43,35.7,141,43.9
15241,空知,滝川,タキカワ,滝川市南滝の川,43,34.2,141,56.3
15247,空知,赤平,アカビラ,赤平市東豊里町,43,33.2,142,4
15251,空知,芦別,アシベツ,芦別市北2条東,43,31.2,142,11.4
15276,空知,浦臼,ウラウス,樺戸郡浦臼町浦臼内,43,25.7,141,48.5
15311,空知,月形,ツキガタ,樺戸郡月形町知来乙,43,19.8,141,37
15321,空知,美唄,ビバイ,美唄市北美唄町二区,43,21.8,141,49.6
15356,空知,岩見沢,イワミザワ,岩見沢市5条東　岩見沢特別地域気象観測所,43,12.7,141,47.1
15391,空知,栗沢,クリサワ,岩見沢市栗沢町東本町,43,7.3,141,44.7
15431,空知,長沼,ナガヌマ,夕張郡長沼町本町北,43,0.7,141,41.6
15442,空知,夕張,ユウバリ,夕張市鹿の谷山手町,43,2.3,141,57.4
15451,空知,鹿島,カシマ,夕張市鹿島富士見町,43,4.8,142,6
15491,空知,沼の沢,ヌマノサワ,夕張市沼の沢,42,57.6,142,1.2
16026,後志,美国,ビクニ,積丹郡積丹町美国町字船澗,43,16.3,140,33.8
16061,後志,神恵内,カモエナイ,古宇郡神恵内村大字神恵内村,43,8.7,140,25.4
16076,後志,余市,ヨイチ,余市郡余市町豊丘町,43,10.9,140,45.5
16091,後志,小樽,オタル,小樽市勝納町　小樽特別地域気象観測所,43,10.9,141,0.9
16126,後志,赤井川,アカイガワ,余市郡赤井川村赤井川,43,5,140,49.2
16156,後志,共和,キョウワ,岩内郡共和町南幌似,42,58.8,140,36.2
16206,後志,蘭越,ランコシ,磯谷郡蘭越町蘭越,42,48.6,140,32.5
16217,後志,倶知安,クッチャン,虻田郡倶知安町南1条東　倶知安特別地域気象観測所,42,54,140,45.4
16252,後志,寿都,スッツ,寿都郡寿都町新栄町　寿都特別地域気象観測所,42,47.7,140,13.4
16272,後志,ニセコ,ニセコ,虻田郡ニセコ町字宮田,42,46.7,140,40
16281,後志,真狩,マッカリ,虻田郡真狩村美原,42,46.5,140,52.8
16286,後志,喜茂別,キモベツ,虻田郡喜茂別町伏見,42,47.6,140,56.9
16321,後志,黒松内,クロマツナイ,寿都郡黒松内町黒松内,42,39.8,140,18.6
17036,オホーツク,雄武,オウム,紋別郡雄武町雄武　雄武特別地域気象観測所,44,34.8,142,57.8
17076,オホーツク,興部,オコッペ,紋別郡興部町興部,44,28.2,143,6.5
17091,オホーツク,西興部,ニシオコッペ,紋別郡西興部村西興部,44,19.9,142,56.1
17112,オホーツク,紋別,モンベツ,紋別市南が丘町　紋別特別地域気象観測所,44,20.7,143,21.3
17116,オホーツク,紋別小向,モンベツコムカイ,紋別市小向　紋別航空気象観測所,44,18.2,143,24.2
17166,オホーツク,湧別,ユウベツ,紋別郡湧別町東,44,12.8,143,37.1
17196,オホーツク,滝上,タキノウエ,紋別郡滝上町滝ノ上原野5線南,44,10.6,143,3.7
17211,オホーツク,上藻別,カミモベツ,紋別市上藻別,44,11.3,143,20.2
17246,オホーツク,常呂,トコロ,北見市常呂町字岐阜,44,6.9,144,2.2
17306,オホーツク,遠軽,エンガル,紋別郡遠軽町東町,44,3.2,143,32.4
17316,オホーツク,佐呂間,サロマ,常呂郡佐呂間町西富,44,1.1,143,45.6
17341,オホーツク,網走,アバシリ,網走市台町　網走地方気象台,44,1,144,16.7
17351,オホーツク,宇登呂,ウトロ,斜里郡斜里町ウトロ高原,44,3.1,144,58.9
17386,オホーツク,丸瀬布,マルセップ,紋別郡遠軽町丸瀬布武利,43,57.1,143,19.7
17482,オホーツク,白滝,シラタキ,紋別郡遠軽町白滝北支湧別,43,51.9,143,9.2
17501,オホーツク,生田原,イクタハラ,紋別郡遠軽町生田原,43,55,143,31.9
17512,オホーツク,仁頃山,ニコロヤマ,北見市富里,43,51.6,143,44.8
17521,オホーツク,北見,キタミ,北見市広郷,43,46.6,143,50.5
17531,オホーツク,女満別,メマンベツ,網走郡大空町女満別中央　女満別航空気象観測所,43,52.8,144,9.8
17541,オホーツク,東藻琴,ヒガシモコト,網走郡大空町東藻琴,43,50.4,144,17.1
17546,オホーツク,小清水,コシミズ,斜里郡小清水町字泉,43,50.5,144,29.1
17561,オホーツク,斜里,シャリ,斜里郡斜里町以久科南,43,53.1,144,42
17596,オホーツク,留辺蘂,ルベシベ,北見市留辺蘂町大和,43,44.5,143,27
17607,オホーツク,境野,サカイノ,常呂郡置戸町豊住,43,42.4,143,38.6
17631,オホーツク,美幌,ビホロ,網走郡美幌町福住,43,46.2,144,10.3
17642,オホーツク,山園,ヤマゾノ,網走郡大空町東藻琴山園,43,44.6,144,20.2
17686,オホーツク,置戸常元,オケトツネモト,常呂郡置戸町常元,43,37.2,143,26.4
17717,オホーツク,津別,ツベツ,網走郡津別町豊永,43,42.1,144,2
17776,オホーツク,津別二又,ツベツフタマタ,網走郡津別町二又,43,35,143,51.9
18038,根室,羅臼,ラウス,目梨郡羅臼町栄町,44,1.4,145,11.2
18091,根室,糸櫛別,イトクシベツ,標津郡標津町川北糸櫛別,43,43.3,144,59.3
18136,根室,標津,シベツ,標津郡標津町北2条西,43,39.7,145,7.9
18161,根室,上標津,カミシベツ,標津郡中標津町字上標津,43,31.2,144,44.8
18171,根室,中標津,ナカシベツ,標津郡中標津町桜ケ丘,43,32.6,144,58.7
18174,根室,根室中標津,ネムロナカシベツ,標津郡中標津町字中標津　中標津航空気象観測所,43,34.6,144,57.6
18256,根室,別海,ベツカイ,野付郡別海町川上町,43,22.9,145,7.1
18273,根室,根室,ネムロ,根室市弥栄町　根室特別地域気象観測所,43,19.8,145,35.1
18281,根室,納沙布,ノサップ,根室市温根元,43,23.6,145,45.5
18311,根室,厚床,アットコ,根室市西厚床,43,13.3,145,13.6
19021,釧路,川湯,カワユ,川上郡弟子屈町川湯駅前,43,37,144,27.4
19051,釧路,弟子屈,テシカガ,川上郡弟子屈町弟子屈原野,43,30.6,144,28
19076,釧路,阿寒湖畔,アカンコハン,釧路市阿寒町阿寒湖温泉,43,26.2,144,5.1
19151,釧路,標茶,シベチャ,川上郡標茶町開運,43,17.5,144,35.2
19191,釧路,鶴居,ツルイ,阿寒郡鶴居村鶴居東,43,13.9,144,19.5
19261,釧路,中徹別,ナカテシベツ,釧路市阿寒町徹別原野34線,43,11.9,144,8.5
19281,釧路,塘路,トウロ,川上郡標茶町塘路,43,8.9,144,29.8
19301,釧路,茶内原野,チャナイゲンヤ,厚岸郡浜中町茶内西13線,43,10.4,144,58
19311,釧路,榊町,サカキマチ,厚岸郡浜中町榊町,43,7.2,145,6.6
19346,釧路,阿寒,アカン,釧路市阿寒町中央,43,6.8,144,7.4
